Date,Open,High,Low,Close,Adj Close,Volume
2018-10-29,55.650002,57.549999,55.230000,57.369999,22.945137,57383130
2018-10-30,57.125000,57.200001,56.310001,56.450001,22.577187,40153190
2018-10-31,55.494999,55.779999,52.935001,55.384998,22.151237,140703330
2018-11-01,55.580002,56.389999,55.400002,55.660000,22.261223,54690570
2018-11-02,56.099998,58.240002,56.064999,57.404999,22.959139,79794570
2018-11-05,57.400002,58.360001,56.750000,57.744999,23.095121,45358560
2018-11-06,57.959999,58.439999,57.000000,57.575001,23.027130,39102740
2018-11-07,58.099998,58.224998,57.900002,58.025002,23.207106,4138710
2018-11-09,57.935001,57.935001,56.845001,57.220001,22.885149,43487160
2018-11-12,57.355000,58.970001,57.215000,58.285000,23.311094,81209960
2018-11-13,58.299999,59.150002,57.910000,58.919998,23.565062,76264870
2018-11-14,60.500000,61.060001,58.430000,58.910000,23.561060,216492890
2018-11-15,59.029999,59.689999,58.145000,58.935001,23.571062,63895210
2018-11-16,59.000000,59.099998,56.955002,57.410000,22.961136,74569270
2018-11-19,57.744999,58.380001,57.400002,58.240002,23.293097,48892870
2018-11-20,57.700001,57.799999,56.200001,56.330002,22.529190,76363680
2018-11-21,56.200001,56.200001,55.000000,55.139999,22.053249,112428980
2018-11-22,55.200001,55.360001,53.814999,53.965000,21.583307,85416120
2018-11-26,54.400002,54.400002,52.165001,53.070000,21.225353,100037870
2018-11-27,52.970001,52.990002,51.250000,52.230000,20.889397,157909070
2018-11-28,52.230000,52.889999,51.865002,52.395000,20.955389,113524660
2018-11-29,53.200001,53.884998,52.915001,53.355000,21.339338,139293320
2018-11-30,53.500000,53.680000,52.549999,52.950001,21.177361,78540710
2018-12-03,54.119999,55.270000,53.575001,53.810001,21.521317,120923650
2018-12-04,53.270000,54.049999,53.215000,53.820000,21.525316,61538100
2018-12-05,53.299999,53.299999,51.500000,51.770000,20.705418,70780820
2018-12-06,51.325001,52.169998,50.099998,51.020000,20.405455,129667140
2018-12-07,51.070000,51.490002,50.320000,50.930000,20.369459,82529270
2018-12-10,49.939999,50.950001,49.700001,50.285000,20.111492,54147050
2018-12-11,49.560001,50.369999,48.615002,50.075001,20.027504,112425720
2018-12-12,50.599998,52.250000,50.549999,52.025002,20.807405,81419830
2018-12-13,52.805000,52.805000,50.799999,51.224998,20.487446,68100950
2018-12-14,51.099998,51.779999,50.650002,51.355000,20.539438,51559800
2018-12-17,51.799999,52.525002,51.639999,52.400002,20.957388,48048540
2018-12-18,52.299999,52.840000,51.959999,52.700001,21.077372,56735270
2018-12-19,52.790001,53.244999,52.459999,52.740002,21.093372,49280430
2018-12-20,52.000000,52.700001,52.000000,52.334999,20.931389,35173350
2018-12-21,52.415001,53.200001,51.830002,52.020000,20.805405,59696700
2018-12-24,51.799999,52.070000,51.200001,51.369999,20.545439,43294400
2018-12-26,50.900002,51.730000,50.439999,51.345001,20.535442,49537410
2018-12-27,51.799999,51.980000,50.494999,50.650002,20.257475,50169310
2018-12-28,50.820000,51.645000,50.805000,51.285000,20.511442,63074080
2018-12-31,52.000000,52.500000,51.619999,52.105000,20.839401,79658120
2019-01-01,52.400002,52.450001,51.355000,51.575001,20.627428,41281730
2019-01-02,50.599998,50.680000,49.200001,49.365002,19.743540,117473500
2019-01-03,49.299999,49.314999,48.025002,48.125000,19.247599,135329440
2019-01-04,48.099998,49.285000,47.955002,48.764999,19.503567,104800720
2019-01-07,49.540001,50.099998,48.389999,48.549999,19.417578,84067870
2019-01-08,48.564999,49.334999,48.380001,49.134998,19.651548,62697060
2019-01-09,48.895000,49.730000,47.525002,47.919998,19.165611,126966600
2019-01-10,48.000000,48.415001,47.750000,48.040001,19.213604,70810000
2019-01-11,48.395000,48.424999,47.200001,47.419998,18.965635,75408240
2019-01-14,47.419998,47.439999,46.680000,47.084999,18.831652,58899170
2019-01-15,47.299999,47.650002,46.900002,47.505001,18.999632,76031810
2019-01-16,47.610001,47.990002,47.270000,47.455002,18.979635,52802930
2019-01-17,47.630001,47.825001,47.049999,47.314999,18.923641,42819350
2019-01-18,47.355000,47.770000,46.799999,47.064999,18.823654,49148490
2019-01-21,47.299999,47.750000,47.009998,47.169998,18.865646,46136900
2019-01-22,47.070000,47.070000,45.500000,45.654999,18.259722,89577660
2019-01-23,45.700001,46.785000,45.700001,46.459999,18.581684,72593860
2019-01-24,46.450001,46.450001,45.720001,46.075001,18.427702,47908460
2019-01-25,46.220001,46.580002,45.119999,45.290001,18.113743,41579670
2019-01-28,45.290001,45.395000,44.330002,44.570000,17.825779,43351470
2019-01-29,44.400002,45.215000,44.134998,44.380001,17.749786,52257240
2019-01-30,44.669998,47.139999,44.669998,46.744999,18.695671,108579250
2019-01-31,47.205002,47.889999,46.764999,47.669998,19.065620,92437290
2019-02-01,47.700001,48.200001,47.000000,47.470001,18.985634,50159940
2019-02-04,47.490002,47.860001,45.200001,47.605000,19.039627,109720290
2019-02-05,47.700001,47.700001,45.945000,46.470001,18.585686,72819270
2019-02-06,46.599998,48.669998,46.380001,48.509998,19.401579,109992650
2019-02-07,48.345001,49.139999,47.810001,48.904999,19.559561,78573380
2019-02-08,48.299999,48.775002,46.595001,46.875000,18.747662,84145140
2019-02-11,47.500000,48.700001,46.029999,48.070000,19.225603,232623140
2019-02-12,47.840000,49.720001,47.669998,48.740002,19.493568,188361110
2019-02-14,48.200001,48.634998,47.540001,48.255001,19.299593,61850420
2019-02-15,48.299999,48.340000,46.264999,46.750000,18.697668,74992400
2019-02-18,46.889999,47.700001,46.439999,46.555000,18.619678,62535140
2019-02-19,46.540001,48.060001,46.540001,47.095001,18.835651,82245450
2019-02-20,47.250000,49.384998,47.250000,49.115002,19.643549,154872510
2019-02-21,49.255001,50.290001,49.035000,49.884998,19.951513,117827140
2019-02-22,49.700001,50.400002,49.209999,50.230000,20.089497,100057230
2019-02-25,50.400002,50.950001,49.825001,50.509998,20.201481,103576040
2019-02-26,49.799999,50.860001,49.169998,50.360001,20.141489,98562990
2019-02-27,50.700001,51.230000,49.794998,50.709999,20.281469,94443460
2019-02-28,50.660000,51.099998,49.830002,50.044998,20.015503,74854180
2019-03-01,50.349998,50.970001,50.200001,50.759998,20.301466,66725690
2019-03-05,50.840000,52.290001,50.520000,52.174999,20.867399,91180370
2019-03-06,52.290001,52.535000,51.544998,52.084999,20.831404,63112270
2019-03-07,51.985001,52.320000,51.355000,52.115002,20.843401,61536310
2019-03-08,51.680000,51.860001,50.630001,50.785000,20.311466,65048470
2019-03-11,51.000000,52.240002,50.950001,52.064999,20.823400,59082750
2019-03-12,52.439999,53.049999,52.099998,52.514999,21.003380,82982750
2019-03-13,52.500000,52.500000,51.259998,51.375000,20.547436,64091530
2019-03-14,51.395000,52.180000,51.349998,51.764999,20.703417,44966420
2019-03-15,51.799999,52.095001,51.244999,51.544998,20.615429,42339380
2019-03-18,51.950001,52.674999,51.525002,52.520000,21.005383,63176050
2019-03-19,52.779999,53.189999,52.064999,52.750000,21.097370,63298400
2019-03-20,52.605000,52.625000,51.105000,51.360001,20.541437,87023070
2019-03-22,51.700001,52.400002,51.560001,51.840000,20.733414,52334460
2019-03-25,51.279999,51.770000,50.705002,51.514999,20.603434,50368870
2019-03-26,51.599998,52.095001,51.415001,51.935001,20.771412,33298250
2019-03-27,52.000000,52.299999,51.305000,51.580002,20.629427,52391580
2019-03-28,51.439999,51.645000,50.480000,50.630001,20.249475,89650930
2019-04-01,53.000000,54.400002,52.810001,53.514999,21.403332,135235540
2019-04-02,53.799999,53.799999,52.605000,53.064999,21.223352,50868180
2019-04-03,53.689999,54.759998,53.345001,53.544998,21.415329,114896800
2019-04-04,53.275002,53.740002,52.650002,53.064999,21.223352,52599170
2019-04-05,53.119999,55.099998,53.119999,54.930000,21.969261,100377130
2019-04-08,55.320000,55.700001,54.580002,54.904999,21.959259,106009010
2019-04-09,55.099998,55.500000,54.025002,55.305000,22.119242,66189360
2019-04-10,55.165001,55.939999,54.169998,54.439999,21.773283,78891530
2019-04-11,54.099998,54.639999,53.349998,53.570000,21.425325,60823980
2019-04-12,53.700001,54.270000,53.220001,53.365002,21.343340,62740160
2019-04-15,53.689999,55.500000,53.605000,55.314999,22.123241,103903170
2019-04-16,55.355000,55.689999,54.915001,55.325001,22.127243,63236540
2019-04-18,55.349998,55.450001,53.669998,54.310001,21.721291,66605220
2019-04-22,54.000000,54.575001,53.310001,53.419998,21.365335,36976860
2019-04-23,53.494999,53.849998,52.150002,52.334999,20.931389,51193760
2019-04-24,52.689999,52.785000,51.270000,52.525002,21.007381,83768350
2019-04-25,52.200001,52.930000,50.900002,51.075001,20.427454,83594180
2019-04-26,52.084999,54.775002,51.555000,54.525002,21.807278,381810110
2019-04-30,54.305000,56.080002,53.570000,55.720001,22.285223,142581610
2019-05-02,55.410000,56.165001,54.945000,55.494999,22.195232,90100300
2019-05-03,55.400002,55.599998,54.660000,54.779999,21.909267,58796360
2019-05-06,53.424999,54.349998,52.744999,53.595001,21.435328,99648390
2019-05-07,54.494999,54.494999,52.900002,53.060001,21.221355,65414980
2019-05-08,53.125000,53.240002,52.160000,52.264999,20.903395,64784320
2019-05-09,52.255001,52.639999,51.634998,51.915001,20.763412,51055970
2019-05-10,52.200001,52.575001,47.904999,48.680000,19.469574,372409210
2019-05-13,48.009998,48.799999,46.340000,47.230000,18.889645,159569200
2019-05-14,46.695000,47.759998,45.630001,46.955002,18.779659,211286060
2019-05-15,47.305000,48.095001,46.064999,46.294998,18.515692,126650570
2019-05-16,46.395000,47.130001,45.514999,46.924999,18.767658,112547310
2019-05-17,46.505001,47.150002,46.099998,46.945000,18.775660,70884860
2019-05-20,47.799999,49.474998,47.665001,48.380001,19.349586,84575830
2019-05-21,48.485001,48.490002,46.875000,47.255001,18.899643,63370580
2019-05-22,47.200001,48.055000,46.740002,47.299999,18.917639,83642240
2019-05-23,47.759998,48.650002,46.205002,46.470001,18.585686,93403760
2019-05-24,46.500000,48.630001,45.840000,48.415001,19.363585,108824810
2019-05-27,48.450001,51.430000,48.355000,51.255001,20.499445,182077050
2019-05-28,51.410000,51.860001,50.520000,50.705002,20.279472,99606130
2019-05-29,50.570000,51.174999,49.185001,49.330002,19.729542,85236870
2019-05-30,49.299999,49.645000,48.599998,48.794998,19.515566,72043630
2019-05-31,49.080002,49.474998,48.105000,48.830002,19.529566,102769910
2019-06-03,48.895000,50.185001,48.509998,49.764999,19.903517,85053920
2019-06-04,49.599998,50.275002,49.189999,49.764999,19.903517,62125660
2019-06-06,49.764999,50.255001,48.299999,48.459999,19.381584,72227990
2019-06-07,48.299999,48.990002,47.580002,48.209999,19.281593,68111040
2019-06-10,48.900002,49.480000,48.310001,48.605000,19.439575,68509170
2019-06-11,48.990002,49.415001,48.700001,49.250000,19.697542,65345480
2019-06-12,49.275002,50.799999,49.005001,50.584999,20.231478,127555250
2019-06-13,50.400002,50.584999,49.654999,50.255001,20.099495,72248570
2019-06-14,49.904999,50.849998,49.705002,50.180000,20.069500,66058960
2019-06-17,50.009998,50.084999,47.205002,47.310001,18.921642,119382860
2019-06-18,47.325001,47.849998,46.365002,47.230000,18.889645,106394540
2019-06-19,48.209999,49.840000,48.209999,49.410000,19.761538,188375230
2019-06-20,49.410000,50.279999,48.985001,50.099998,20.037500,78263560
2019-06-21,50.000000,50.090000,49.445000,49.764999,19.903517,61262460
2019-06-24,49.720001,49.980000,48.185001,48.625000,19.447575,72620000
2019-06-25,47.400002,49.980000,47.395000,49.799999,19.917519,136491190
2019-06-26,49.500000,51.230000,49.029999,51.060001,20.421453,129600840
2019-06-27,51.150002,51.645000,50.665001,51.070000,20.425453,119467140
2019-06-28,51.150002,51.564999,49.910000,50.439999,20.173481,87600340
2019-07-01,50.985001,51.485001,50.314999,50.695000,20.275473,85443750
2019-07-02,50.855000,51.090000,50.209999,50.880001,20.349464,57240040
2019-07-03,50.790001,51.480000,50.459999,51.029999,20.409454,69464090
2019-07-04,50.000000,50.264999,49.375000,49.529999,20.327374,72630590
2019-07-05,49.650002,49.849998,47.529999,47.834999,19.631737,76163480
2019-07-08,47.500000,47.950001,46.520000,46.805000,19.209019,80825910
2019-07-09,46.900002,47.200001,46.255001,46.845001,19.225437,68585800
2019-07-10,46.950001,47.435001,44.805000,45.480000,18.665232,134813440
2019-07-11,46.130001,46.650002,45.369999,46.200001,18.960726,99870380
2019-07-12,46.430000,47.945000,46.025002,47.290001,19.408066,132441180
2019-07-15,47.799999,47.825001,46.334999,46.830002,19.219280,78060790
2019-07-16,46.509998,47.860001,46.410000,47.669998,19.564018,64352100
2019-07-17,47.599998,47.980000,46.849998,47.570000,19.522980,54793220
2019-07-18,47.299999,47.535000,46.384998,46.660000,19.149509,52331730
2019-07-19,47.000000,47.299999,45.325001,45.805000,18.798616,72848850
2019-07-22,45.805000,46.730000,45.119999,46.555000,19.106419,69544520
2019-07-23,46.619999,46.790001,45.674999,45.985001,18.872488,55292840
2019-07-24,46.095001,46.299999,44.310001,44.599998,18.304075,83420010
2019-07-25,44.799999,45.195000,43.830002,44.035000,18.072197,75280910
2019-07-26,43.900002,44.820000,43.564999,44.549999,18.283556,65857860
2019-07-29,44.555000,44.590000,43.099998,43.345001,17.789019,78727230
2019-07-30,43.490002,44.189999,40.619999,41.505001,17.033871,94629210
2019-07-31,41.299999,43.360001,40.950001,43.205002,17.731560,115418000
2019-08-01,42.750000,43.189999,41.480000,42.000000,17.237022,94219850
2019-08-02,41.389999,41.715000,40.459999,40.910000,16.789680,134859520
2019-08-05,40.395000,40.395000,38.970001,39.924999,16.385431,112888540
2019-08-06,39.365002,40.799999,39.365002,40.160000,16.481876,101975850
2019-08-07,39.500000,39.650002,37.584999,38.189999,15.673377,133016090
2019-08-08,37.900002,37.950001,36.060001,36.740002,15.078291,228263940
2019-08-09,37.049999,37.365002,36.084999,36.235001,14.871037,133527610
2019-08-13,36.169998,36.759998,34.535000,34.869999,14.310831,147820510
2019-08-14,35.360001,37.075001,35.340000,36.465000,14.965428,187387690
2019-08-16,36.000000,36.689999,35.544998,36.305000,14.899765,119202110
2019-08-19,36.590000,36.695000,35.715000,35.955002,14.756124,98849660
2019-08-20,35.970001,36.185001,35.314999,35.825001,14.702768,93637340
2019-08-21,35.700001,35.820000,34.185001,34.299999,14.076900,114233780
2019-08-22,33.990002,34.695000,33.040001,33.369999,13.695225,154598000
2019-08-23,33.299999,34.895000,33.035000,34.525002,14.169243,112101340
2019-08-26,34.639999,34.759998,32.220001,33.805000,13.873752,237649990
2019-08-27,34.095001,35.470001,34.014999,35.090000,14.401121,173752960
2019-08-28,35.090000,35.090000,33.340000,33.695000,13.828607,126417160
2019-08-29,33.400002,34.264999,32.860001,33.555000,13.771151,134813100
2019-08-30,34.200001,34.750000,33.720001,34.490002,14.154880,179722070
2019-09-03,34.099998,34.115002,32.900002,33.139999,13.600831,92206530
2019-09-04,33.139999,34.095001,32.730000,33.924999,13.922999,129047100
2019-09-05,34.599998,35.200001,34.224998,34.514999,14.165138,142508850
2019-09-06,34.700001,35.785000,34.285000,35.540001,14.585805,115554870
2019-09-09,35.540001,36.060001,34.814999,35.380001,14.520140,143296190
2019-09-11,35.529999,36.869999,35.520000,36.705002,15.063930,136500270
2019-09-12,36.880001,37.950001,36.299999,36.505001,14.981846,188468200
2019-09-13,36.700001,36.915001,35.775002,36.735001,15.076238,116222490
2019-09-16,36.200001,36.639999,35.860001,36.110001,14.819736,80643190
2019-09-17,36.119999,36.599998,34.205002,34.494999,14.156930,131984000
2019-09-18,34.799999,36.130001,34.535000,35.825001,14.702768,162531840
2019-09-19,35.599998,35.599998,34.005001,34.465000,14.144618,136564950
2019-09-20,34.790001,38.099998,34.410000,36.855000,15.125485,267647140
2019-09-23,37.759998,38.884998,36.900002,37.735001,15.486645,163931640
2019-09-24,37.799999,37.930000,36.820000,37.080002,15.217829,95789890
2019-09-25,36.750000,36.794998,35.755001,36.205002,14.858724,91169850
2019-09-26,36.500000,37.935001,36.334999,37.575001,15.420978,140661520
2019-09-27,37.299999,37.349998,35.799999,35.965000,14.760227,105687770
2019-09-30,35.500000,36.369999,34.560001,36.049999,14.795112,147196960
2019-10-01,36.200001,36.470001,34.410000,35.154999,14.427796,125641890
2019-10-03,34.650002,34.889999,33.845001,33.959999,13.937363,121309560
2019-10-04,34.474998,34.480000,33.110001,33.310001,13.670601,114452160
2019-10-07,33.485001,33.825001,32.349998,32.480000,13.329963,124157800
2019-10-09,32.334999,33.799999,32.035000,33.645000,13.808085,147767410
2019-10-10,33.290001,33.455002,32.799999,32.994999,13.541322,115074980
2019-10-11,33.500000,34.244999,33.200001,33.900002,13.912742,171588490
2019-10-14,34.575001,35.275002,34.294998,34.485001,14.152826,167239630
2019-10-15,34.505001,35.834999,33.869999,34.919998,14.331351,179722070
2019-10-16,35.380001,35.380001,34.525002,34.740002,14.257481,128143020
2019-10-17,34.599998,36.134998,34.035000,35.610001,14.614532,166951580
2019-10-18,35.595001,36.279999,35.174999,35.959999,14.758174,165680360
2019-10-22,35.750000,36.380001,35.299999,35.450001,14.548868,119442830
2019-10-23,35.200001,35.875000,34.924999,35.619999,14.618635,93184500
2019-10-24,35.605000,36.200001,35.380001,35.990002,14.770487,109734020
2019-10-25,35.630001,36.895000,35.605000,36.224998,14.866931,149966920
2019-10-27,36.380001,36.555000,36.310001,36.500000,14.979794,10820130
2019-10-29,36.555000,39.970001,36.555000,39.020000,16.014013,251553140
2019-10-30,38.990002,39.369999,38.430000,38.799999,15.923724,143714420
2019-10-31,38.889999,39.009998,37.619999,38.055000,15.617972,217560230
2019-11-01,38.005001,40.290001,37.799999,39.950001,16.395693,241111950
2019-11-04,40.299999,42.169998,40.299999,40.915001,16.791731,289344340
2019-11-05,41.400002,41.790001,40.160000,40.395000,16.578321,208744340
2019-11-06,40.200001,40.889999,39.869999,40.445000,16.598843,179351470
2019-11-07,40.400002,40.884998,38.880001,40.310001,16.543438,407007600
2019-11-08,40.150002,40.619999,39.509998,39.794998,16.332077,214235200
2019-11-11,39.549999,40.375000,39.400002,40.145000,16.475721,135739740
2019-11-13,40.090000,40.884998,39.270000,39.790001,16.330025,175114690
2019-11-14,39.610001,39.869999,38.939999,39.195000,16.085835,108694250
2019-11-15,39.200001,40.299999,39.060001,39.450001,16.190489,118132590
2019-11-18,39.639999,41.259998,39.599998,41.005001,16.828669,189065280
2019-11-19,41.400002,41.485001,40.000000,40.174999,16.488031,142650830
2019-11-20,40.099998,40.849998,39.730000,39.869999,16.362858,122556020
2019-11-21,39.900002,39.915001,38.325001,38.509998,15.804707,102085540
2019-11-22,38.599998,40.279999,38.310001,40.000000,16.416212,172719490
2019-11-25,40.525002,42.099998,40.299999,41.950001,17.216501,276124580
2019-11-26,42.500000,42.930000,41.674999,42.415001,17.407341,282763120
2019-11-27,42.529999,42.700001,41.919998,42.134998,17.292427,109846790
2019-11-28,42.220001,43.430000,42.215000,43.209999,17.733610,157660730
2019-11-29,42.744999,42.950001,42.110001,42.750000,17.544827,126319560
2019-12-02,42.494999,42.695000,41.900002,42.084999,17.271908,83371710
2019-12-03,41.799999,41.855000,39.639999,39.965000,16.401846,168706560
2019-12-04,39.279999,41.145000,38.900002,40.930000,16.797888,261132490
2019-12-05,41.105000,41.185001,39.709999,39.980000,16.408003,111108840
2019-12-06,40.145000,40.750000,39.384998,40.325001,16.549593,169310820
2019-12-09,40.299999,41.180000,40.195000,40.669998,16.691183,123184520
2019-12-10,40.500000,40.959999,40.020000,40.205002,16.500347,93495850
2019-12-11,40.240002,40.820000,40.035000,40.555000,16.643988,82278630
2019-12-12,40.830002,42.090000,40.680000,41.869999,17.183670,149846710
2019-12-13,43.025002,43.459999,42.345001,42.840000,17.581762,216281830
2019-12-16,43.200001,43.200001,42.014999,42.099998,17.278061,95658310
2019-12-17,42.360001,44.189999,42.305000,43.939999,18.033207,307577380
2019-12-18,43.939999,45.480000,43.605000,44.474998,18.252775,400283980
2019-12-19,44.000000,44.939999,43.799999,44.674999,18.334858,205472860
2019-12-20,44.599998,46.340000,44.310001,46.099998,18.919683,269312620
2019-12-23,46.099998,46.750000,45.705002,46.215000,18.966883,186311430
2019-12-24,46.220001,46.470001,45.939999,46.299999,19.001766,112355050
2019-12-26,46.299999,47.200001,46.299999,46.790001,19.202864,182556030
2019-12-27,46.924999,47.180000,46.320000,46.950001,19.268530,111443330
2019-12-30,47.009998,47.630001,46.509998,47.474998,19.483990,114620740
2019-12-31,47.264999,47.529999,46.950001,47.205002,19.373182,96441450
2020-01-01,47.299999,47.650002,46.480000,46.775002,19.196709,121005300
2020-01-02,47.200001,48.779999,47.200001,48.485001,19.898502,216749610
2020-01-03,48.299999,48.619999,47.945000,48.369999,19.851305,129568630
2020-01-06,48.000000,48.000000,47.055000,47.325001,19.422432,96016080
2020-01-07,47.549999,48.459999,47.355000,47.610001,19.539396,131957880
2020-01-08,47.165001,47.814999,46.700001,47.525002,19.504513,133048410
2020-01-09,48.500000,48.599998,47.910000,48.314999,19.828732,101311520
2020-01-10,48.549999,49.384998,48.000000,48.619999,19.953903,159276340
2020-01-13,49.110001,49.700001,48.775002,49.575001,20.345842,109427500
2020-01-14,49.645000,50.599998,49.575001,49.860001,20.462809,156608220
2020-01-15,49.189999,50.355000,48.915001,50.209999,20.606451,121179480
2020-01-16,50.200001,50.404999,49.209999,49.439999,20.290438,104383690
2020-01-17,49.330002,49.889999,49.189999,49.525002,20.325323,56824600
2020-01-20,49.700001,49.980000,48.915001,49.064999,20.136536,72918780
2020-01-21,48.779999,48.779999,47.349998,47.615002,19.541449,113158030
2020-01-22,47.865002,47.985001,47.320000,47.505001,19.496304,76621710
2020-01-23,47.590000,48.185001,47.314999,48.025002,19.709715,72000200
2020-01-24,48.029999,48.509998,47.645000,48.340000,19.838991,74811300
2020-01-27,47.775002,47.775002,46.009998,46.244999,18.979193,129631190
2020-01-28,46.000000,46.200001,44.200001,44.625000,18.314337,180152830
2020-01-29,45.279999,45.970001,44.959999,45.220001,18.558529,110818340
2020-01-30,45.189999,45.445000,44.139999,44.855000,18.408730,146520160
2020-01-31,45.299999,45.424999,43.645000,43.869999,18.004478,107387270
2020-02-03,41.799999,43.900002,41.660000,43.605000,17.895721,162371260
2020-02-04,44.200001,45.340000,43.345001,45.189999,18.546215,133362630
2020-02-05,45.224998,47.970001,44.799999,47.505001,19.496304,160567650
2020-02-06,47.799999,48.724998,47.160000,47.759998,19.600954,166660740
2020-02-07,47.570000,47.970001,46.884998,47.099998,19.330088,116499090
2020-02-10,46.025002,46.325001,44.000000,44.380001,18.213787,267960480
2020-02-11,44.834999,45.770000,44.270000,44.410000,18.226097,168243710
2020-02-12,45.000000,45.450001,44.255001,44.794998,18.384104,117858580
2020-02-13,44.875000,45.169998,43.935001,44.125000,18.109133,99652210
2020-02-14,44.099998,44.555000,43.334999,43.455002,17.834162,94848170
2020-02-17,43.549999,44.090000,43.299999,43.685001,17.928555,97247650
2020-02-18,43.400002,43.514999,42.130001,43.139999,17.704885,115024230
2020-02-19,43.645000,43.849998,42.814999,43.320000,17.778759,84651090
2020-02-20,42.900002,44.770000,42.799999,44.355000,18.203527,129802370
2020-02-24,43.485001,43.485001,41.334999,41.544998,17.050287,175231420
2020-02-25,41.900002,42.555000,41.439999,42.130001,17.290375,145581760
2020-02-26,41.130001,41.939999,41.130001,41.630001,17.085173,142707060
2020-02-27,41.490002,41.590000,40.705002,41.279999,16.941530,102263790
2020-02-28,39.869999,39.895000,37.500000,38.174999,15.667223,245328330
2020-03-02,39.369999,39.400002,35.799999,36.404999,14.940805,202207720
2020-03-03,37.349998,39.099998,37.009998,38.755001,15.905257,186489330
2020-03-04,38.805000,38.990002,36.509998,37.715000,15.478436,229371480
2020-03-05,38.395000,38.779999,37.430000,37.575001,15.420978,146284680
2020-03-06,35.695000,35.830002,34.665001,35.150002,14.425747,148481880
2020-03-09,33.750000,33.770000,31.975000,32.230000,13.227363,204221360
2020-03-11,32.400002,32.605000,29.610001,29.975000,12.301899,286928700
2020-03-12,27.500000,29.180000,26.719999,28.745001,11.797101,437671340
2020-03-13,27.000000,33.209999,25.535000,32.669998,13.407940,338414370
2020-03-16,30.400000,31.764999,28.709999,28.959999,11.885337,236054820
2020-03-17,30.000000,30.764999,28.049999,28.275000,11.604209,206539390
2020-03-18,29.000000,29.315001,27.570000,28.084999,11.526233,187721700
2020-03-19,26.895000,28.450001,26.049999,27.184999,11.156869,187219810
2020-03-20,27.969999,30.500000,27.415001,29.775000,12.219817,173077660
2020-03-23,26.799999,27.799999,25.355000,27.115000,11.128139,121004020
2020-03-24,27.705000,28.565001,25.860001,27.190001,11.158920,129288020
2020-03-25,26.705000,29.500000,26.705000,28.680000,11.770424,94428290
2020-03-26,29.000000,29.549999,28.010000,28.445000,11.673978,114938330
2020-03-27,29.100000,29.525000,27.420000,27.725000,11.378487,111835940
2020-03-30,26.700001,27.075001,25.084999,25.405001,10.426346,158537210
2020-03-31,26.225000,27.245001,25.969999,26.959999,11.064526,157868130
2020-04-01,26.600000,26.795000,25.809999,26.635000,10.931145,119647990
2020-04-03,26.770000,26.889999,25.100000,25.375000,10.414035,125266950
2020-04-07,26.605000,27.770000,26.120001,27.620001,11.335395,159566590
2020-04-08,27.100000,29.290001,26.665001,27.475000,11.275886,204349980
2020-04-09,28.049999,28.959999,27.764999,28.485001,11.690394,138556280
2020-04-13,28.500000,29.200001,27.385000,28.254999,11.596001,155103280
2020-04-15,28.740000,29.565001,28.190001,28.514999,11.702707,209917430
2020-04-16,27.600000,29.190001,27.600000,28.889999,11.856608,172487980
2020-04-17,29.750000,29.969999,28.549999,29.334999,12.039239,174923730
2020-04-20,29.480000,29.500000,28.510000,28.639999,11.754006,119607480
2020-04-21,28.004999,28.100000,26.325001,26.594999,10.914728,169249100
2020-04-22,26.610001,26.990000,25.920000,26.834999,11.013226,147898560
2020-04-23,27.000000,27.900000,26.900000,27.030001,11.093255,154678570
2020-04-24,26.629999,27.385000,26.445000,26.754999,10.980393,123808460
2020-04-27,27.400000,27.690001,27.049999,27.165001,11.148660,124106120
2020-04-28,27.389999,27.540001,26.955000,27.355000,11.226636,85471050
2020-04-29,27.299999,28.615000,27.125000,28.264999,11.600105,198765690
2020-04-30,28.995001,30.450001,28.870001,29.830000,12.242389,236333720
2020-05-04,28.500000,28.615000,27.010000,27.360001,11.228689,128914590
2020-05-05,27.900000,28.240000,27.100000,27.264999,11.189699,121823300
2020-05-06,27.410000,28.045000,27.205000,27.775000,11.399008,95077310
2020-05-07,27.545000,28.285000,27.465000,27.584999,11.321030,89583760
2020-05-08,28.280001,28.400000,27.200001,27.290001,11.199961,98777550
2020-05-11,27.555000,28.299999,27.500000,27.620001,11.335395,109074080
2020-05-12,27.330000,27.680000,26.450001,27.395000,11.243053,150402970
2020-05-13,28.750000,28.799999,27.350000,27.655001,11.349759,147231160
2020-05-14,27.200001,27.520000,26.730000,26.855000,11.021435,107969020
2020-05-15,27.000000,27.680000,26.879999,27.344999,11.222531,149896650
2020-05-18,27.410000,27.620001,26.245001,26.660000,10.941405,116153670
2020-05-19,27.195000,28.040001,26.750000,27.200001,11.163025,168970940
2020-05-20,27.200001,28.400000,27.010000,28.320000,11.622678,144218120
2020-05-21,28.389999,28.625000,27.850000,28.370001,11.643199,130358110
2020-05-22,27.900000,28.025000,27.330000,27.445000,11.263574,106567390
2020-05-26,27.750000,28.440001,27.700001,28.045000,11.509817,121075590
2020-05-27,28.219999,29.040001,27.905001,28.795000,11.817620,140074620
2020-05-28,29.190001,29.860001,28.940001,29.549999,12.127476,166019580
2020-05-29,29.209999,29.690001,28.785000,29.520000,12.115165,131279850
2020-06-01,30.200001,31.780001,30.200001,31.520000,12.935974,243843600
2020-06-02,31.799999,32.345001,31.455000,31.940001,13.108345,165626630
